gene,LMP_R1,LMP_R2,LMP_R3,LMP_R4,NML_genes.fpkm,PSO2_R1,PSO2_R2,PSO2_R3,PSO3_R1,PSO3_R2,PSO3_R3,PSO3_R4
SEL1L2,0,0.0465846,0.0729694,0,0.600415,0,0,0,0,2.18229,0.476802,1.11345
SEL1L3,24.1429,28.2126,18.1682,47.6897,0.503301,17.2355,69.8297,19.1322,14.9086,0,7.79802,4.16794
SELENBP1,24.7908,11.0319,14.614,0,77.7623,55.9023,3.41241,151.967,18.4047,12.6046,0,3.20198
SELL,3.71705,0.759137,0.535102,0.641748,0.209038,3.61599,6.24764,2.40689,0.540699,1.21455,2.70604,0.672042
SELM,212.356,64.758,45.1324,8.51176,1286.03,184.037,53.9942,13.4203,3.00492,20.705,19.3182,28.5561
SELP,0,0,0,0,0,0,0,0,0,0,1.05167,0
SELPLG,0,4.4892,3.06975,2.71094,1.79249,0,0,3.58956,1.03851,0,2.56875,6.29833
SELT,0,0,0,0,0,0,0,0,0,3.10781,0,0
SEMA3A,0,0,0,0,0,2.75263,0,0,0,0,0,0
SEMA3F,26.4433,25.4455,0,23.0481,2.23081,5.69631,3.86555,26.3964,0.37026,5.50878,13.1324,0
SEMA4D,0,0,0,0,0,0,13.689,0,0,0,0,0
SEMA7A,2.2721,10.5463,1.70311,1.25355,1.54607,13.029,4.25764,1.38666,0.0778006,4.29802,1.5142,1.7493
SEP15,83.4457,97.927,60.7321,79.7457,44.5241,68.5032,105.27,40.1111,19.8175,23.8895,31.3668,9.49621
SEPHS1,0,0,0,0,0,6.36601,0,0,0,0,0,0
SEPHS2,18.6929,23.5774,14.3387,19.4652,9.85305,19.8479,32.7306,15.57,5.37508,5.6656,8.57166,0
SEPN1,26.5632,31.7485,19.5071,17.1794,10.937,15.3866,17.0361,14.1121,0,0,0,5.88619
SEPT10,9.88992,11.4053,8.77296,7.24423,11.899,8.64329,16.7818,5.53003,9.62781,2.98987,4.14367,2.82097
SEPT3,0.294606,0.471243,0.114965,0.663565,0,1.10271,0.220028,0.778226,0.0488568,0.522458,0.864104,0.40142
SEPT6,8.15,2.49537,3.62198,2.92479,13.7766,8.96914,14.4323,5.93938,1.77795,5.97264,0,5.89696
SEPT7,0,0,0,0,0,0,0,13.4167,0,0,0,0
SEPT7P2,1.60216,0.949644,3.02832,1.59291,6.0465,1.67029,0.999022,2.66847,3.97797,2.42882,0,0
SEPT9,149.769,209.081,0,127.775,73.6642,72.3949,62.5975,108.588,0,21.8221,21.1284,9.80087
SEPW1,0,0,0,159.565,297.972,110.748,129.057,68.7725,0,76.945,51.25,0
SERAC1,2.55799,4.21225,1.54108,2.67544,0,1.28788,2.75274,0.529034,1.2359,1.15508,0,1.7004
SERGEF,0,0,0,0,0,0,0,0,0,0,0,20.7736
SERINC1,59.0286,59.9494,34.5972,40.5172,54.7342,41.5001,56.0755,14.0777,10.0952,9.8726,14.9294,0
SERINC2,39.0624,84.0925,35.0345,84.8556,0.466446,28.8916,21.4465,13.5908,12.1408,3.66482,12.0612,5.44343
SERINC3,28.4504,0,18.0839,0,18.4603,0,0,0,9.24993,9.40855,9.40678,2.75506
SERINC5,9.5458,20.2578,17.9491,15.0587,1.15441,14.6677,6.8807,7.78709,4.97298,4.68131,8.94158,5.64365
SERP1,0,0,0,0,0,0,0,0,8.04798,0,0,0
SERPINA1,0,0,151.119,0,0.661955,0,0,307.389,2.66237,6.29344,5.07795,5.81035
SERPINA3,148.948,21.3963,6.02302,3.80592,2.32853,13.9174,2.05954,8.39778,0.805771,0.694356,1.69548,0.404885
SERPINA5,0,0,0,70.6474,0,30.4265,0,0,0,0,0,0
SERPINA6,10.1085,18.5514,12.0195,3.14449,0,0,0.0406799,0.474,0,0,0.0616992,0.0424896
SERPINB1,58.663,57.6533,33.4626,48.1679,7.71512,24.0079,37.3201,19.9219,0,28.5332,0,6.33139
SERPINB2,0.0659801,1.32314,1.78929,0.236907,0,1.02166,0.603775,0.0559371,0.21929,0,0.532305,0.518769
SERPINB3;SERPINB4,0,0,0,0,0,0,26.254,0,0,0,0,0
SERPINB5,2.90862,6.77017,5.55844,6.18289,0,0,0.45992,1.08774,0.193632,0.0730784,0.366122,0.137683
SERPINB6,96.0171,0,89.1083,0,83.8473,0,0,0,25.1306,19.2175,0,0
SERPINB7,0,0.258736,0,0,0,0.106073,21.4349,0,0.237,0.100671,0.215278,0.088172
SERPINB8,4.43332,6.82842,2.80255,5.27473,0.126007,3.75576,6.88414,0,0,0.981145,1.11178,0
SERPINE1,23.4454,11.0737,5.28498,1.69444,2.36199,118.067,25.2801,4.21141,6.29559,68.237,0,0
SERPINE2,58.1699,53.9082,34.4004,53.9729,0.854277,120.351,39.5603,45.4519,1.08599,4.69274,7.56511,16.4792
SERPINF1,0,0,0,10.6409,0,0,0,21.0227,0,0,0,0
SERPING1,237.316,135.576,113.322,58.0783,321.39,314.682,150.592,109.743,0,99.1571,79.0565,60.3117
SERPINI1,1.96993,1.55855,0.771929,0.600075,6.81755,1.26838,4.78985,1.47294,0.529764,0,1.28143,0.616538
SERTM1,0.917798,0.746177,0,0.06207,18.4877,0.830034,0.313793,0,0.0273662,0.070629,0.143111,0.058744
SESN1,9.09278,11.7679,13.7906,5.5122,13.1952,8.09555,6.71691,3.01879,3.47741,3.00099,3.87027,7.93914
SESN3,4.48365,5.55265,2.91194,0,0,4.68419,2.71262,3.68634,1.27649,0.785153,0,0
SESTD1,2.63247,4.29948,2.01323,3.49325,2.01229,2.03594,1.93871,0.849409,0,0.604222,0.739303,0.897455
SET,76.1319,88.7399,53.9675,89.3365,58.2764,72.7301,86.7058,0,0,39.8082,47.3465,20.5619
SETD3,21.5476,21.3111,13.5129,14.9429,14.8628,14.522,32.2193,18.9211,5.68679,6.45589,10.522,5.01495
SETD7,10.4934,11.9464,5.03243,0,10.7198,8.29704,16.0117,2.51267,0,0.568292,1.76586,3.10187
SETMAR,0,0,0,0,0,0,0,0,0,0,0,1.82309
SEZ6L2,14.821,0,0,0,0,45.4852,0,0,0,0,0,0
SF3A3,19.1556,17.9946,0,14.5423,0,12.2332,16.0418,12.1149,7.83724,7.05622,8.28285,4.67402
SF3B2,0,86.1329,63.6183,72.8367,51.8406,65.179,76.7974,50.2844,28.1224,33.7425,33.8437,17.2702
SF3B3,42.9201,16.0368,18.3346,38.8438,7.26039,33.6848,32.012,12.2312,5.41301,3.65904,7.91331,0
SF3B4,22.9058,36.8242,16.7619,26.9309,19.85,22.3878,34.5495,27.5935,12.6347,13.0055,10.5009,9.61902
SF3B5,123.273,112.59,77.7204,138.651,135.861,93.6406,120.434,49.3559,8.20309,37.6229,33.3403,17.7004
SFMBT2,3.25302,0,0,0,2.55322,0,0,3.45697,7.84992,0,0,1.04963
SFN,10.05,36.9588,14.3924,43.3091,0,13.614,65.0856,25.4452,8.11033,9.2239,0.473561,1.50599
SFRP1,24.0841,4.95771,10.8923,0.695446,9.88936,20.9103,1.52735,0.515702,0.539106,1.67549,1.65825,0.259306
SFRP4,58.0953,15.4552,21.0372,0.366167,22.135,38.1688,69.5033,2.29426,0,7.87269,7.75686,6.17266
SFT2D1,47.4642,0,0,75.2148,0,0,102.389,0,0,20.1811,0,0
SFTA1P,0,14.1329,1.37712,2.28283,0,0.799991,5.51305,0.608267,0,3.52778,0.816055,1.07442
SFTA2,0.995139,5.13432,7.95017,11.7985,0,0,0.700028,8.97946,23.9921,0,0,0
SFXN3,0,0,0,0,0,0,0,0,0,0,0,7.50763
SGCB,13.2765,11.2638,8.37182,5.45422,10.8329,9.16971,3.61595,4.47237,0,1.62942,0,0.898971
SGCE,26.629,17.1255,14.976,12.0187,37.4901,26.5948,8.10757,14.414,0,0,5.74558,0
SGK1,15.5338,26.8354,16.3498,13.25,4.26152,48.9658,70.7086,13.4385,18.4752,68.9702,15.039,0
SGMS2,11.5516,27.837,9.69798,10.277,0.951464,0,7.73631,5.98665,1.30513,0,1.19822,0
SGPL1,0,48.0834,20.7828,0,2.67394,0,0,0,0,17.3075,0,3.63644
SGPP1,3.82517,3.83739,2.90823,2.26056,1.9346,4.39358,8.42588,1.31625,0.512845,1.36198,0,0
SGPP2,13.1092,0,0,0,0,0,11.4313,0,0,0,3.96437,0
SGSM1,0.542908,0,1.15917,0.307774,0.725989,0.333254,0.057178,0.266805,0.0147759,0,0.152896,0.137391
SGTA,0,25.2566,16.4685,27.7346,27.2355,21.2467,18.3487,18.1733,6.32113,7.78194,6.47067,0
SH2D1A,0.806199,0.207622,0.269553,0.164551,0.212896,0.555348,6.17343,0.0462405,0.148476,0,0.941761,0.672342
SH2D1B,0.366181,0.141525,0.0108968,0.0530201,0,0.586473,0.662351,0.0573484,0.0390753,0.261256,0.169881,0.2408
SH2D3A,0,17.4133,0,0,0,0,0,0,0,0,0,0
SH2D5,0.0476195,0.14313,0.0816295,0.0697618,0,0.646259,3.02162,0.333263,0,0.0169165,0.10202,0.0681949
SH3BGRL2,0,10.6842,0,0,1.98337,6.8561,1.00263,3.69861,0.988539,0,1.49986,0.503537
SH3BP4,14.5551,34.7461,16.9424,18.3143,3.81167,18.2763,9.84028,13.7847,1.42528,4.90284,7.94102,1.8704
SH3D19,0,19.244,0,10.4172,16.521,12.5371,12.21,0,3.44689,4.05992,7.99714,0
SH3GLB1,11.3206,13.6878,6.41591,7.58767,5.47478,9.90198,13.6797,4.7531,0,3.22238,0,2.94405
SH3RF1,10.4451,14.283,0,11.4394,1.80446,5.98461,3.66657,0,1.8157,2.66107,3.17387,0
SH3RF2,0,4.89555,0,0,0,0,0,6.76913,0,0,0,0
SH3YL1,48.808,49.6355,29.0012,48.8207,8.99898,17.7275,22.6352,0,27.2361,6.45631,21.2633,2.70319
SHANK2,2.40438,5.09351,0,0,0.0469556,2.12911,0.21986,1.38114,4.27142,0,0,0.219291
SHC2,0,0,0,0,0,0,0,0,0,0,2.78817,0
SHC3,0.186599,0.126097,0.112749,0.0482265,0.895846,0,0.257588,0,0.149536,0.0372471,0.0729573,0.626246
SHCBP1,0.634388,1.22678,0.143577,0.664291,0.488473,0.942234,7.89325,0,2.39849,0,1.14745,0
SHCBP1L,0,0,0,0,0,0,0,0,0,0.074712,0.0488825,0.298256
SHE,1.25792,0.374981,0.528168,0.17009,2.51598,0.447499,0.861832,0.152241,0.170042,0.218459,0,0
SHF,3.36824,11.9191,4.43128,0,6.53585,12.5391,1.21334,5.0409,0.369851,0.914729,1.78062,0
SHH,0,0,0,0,0,2.00857,0,0,0,0,0,0
SHISA3,0.165097,0.0164169,0.0657602,0.208219,0.935916,0.15864,2.75215,4.56245,0,0.0697058,0.380122,0.188999
SHISA5,76.4193,82.2897,65.8771,81.1367,69.7222,75.1522,62.2708,89.0866,16.3464,63.046,23.8138,16.642
SHROOM2,2.1615,6.22799,2.24027,4.36971,0.0919064,3.34949,0.687744,2.81465,0.118542,0.195211,0.983177,0.348402
SIAH2,13.4531,13.6629,7.46177,10.2858,12.3867,11.9567,26.7173,0,3.92305,8.98769,5.99851,3.6456
SIGLEC1,1.32846,0.948923,0.81908,0.550508,0,15.8605,0,1.39133,0,0,3.62782,0
SIGLEC10,0,0,0,0,0,0,27.5586,0,0,0,0,0
SIGLEC14;SIGLEC5,0,0,0,0,0,0,3.69669,0,0,0,0,0
SIGLEC15,0,0,0,0,0,0,0,0,0,0,0,5.09454
SIGLEC9,1.46109,0.913373,0.853619,0.500737,0,4.67966,4.38349,0.848058,0.469249,0,0.830687,3.11857
SIK1,0,0,0,0,2.6956,21.7516,7.70344,0,0,0,0,0
SIL1,0,0,0,0,0,0,43.9526,0,0,0,0,0
SIN3A,9.4732,11.8026,0,7.0214,6.30617,6.70252,5.80736,6.71901,0,0,0,0
SIPA1L1,0,12.7845,0,0,0,0,0,0,0,0,0,0
SIPA1L3,6.9829,11.9529,5.72202,10.6116,1.3757,10.6381,5.82685,0,8.50045,0,0,1.1655
SIRPA,0,0,0,0,0,0,26.6266,0,0,0,0,0
SIRPB2,0,0,0,0,0,0,3.37448,0,0,0,0,0
SIRT1,0,7.45972,0,6.3372,4.7753,4.778,7.4333,0,3.52638,0,3.82758,2.32134
SIX4,3.87184,5.65229,2.95714,5.63503,0.240512,2.25012,3.37781,6.60447,0.791232,0,0,0.260424
SKAP1,0,0,0,31.2694,0,0,0,0,0,0,0,0
SKIL,0,9.58413,0,0,0,0,0,26.4168,0,0,0,0
SKP1,42.0628,74.0185,42.2264,39.0078,53.0173,25.566,36.8069,25.4711,0,20.5161,16.3295,0
SKP1P2,0,0,0,0,0,0,0,0,0,0,1.11536,0
SLA,0.0384232,0.20263,0.0352098,0.0573347,0.0443237,0.245166,0.112386,0.195732,0,0.383041,0.0806265,0.0201762
SLAIN1,22.5049,28.8179,0,32.0175,1.75423,6.74684,3.04068,3.29643,3.60032,1.45661,3.82148,0
SLAIN2,0,0,0,0,0,5.60114,0,0,0,0,0,0
SLAMF6,0,0,0,0,0,0,0,0,0,0,0,0.750902
SLAMF7,2.87459,0.237168,0.488582,0.100269,0.845757,2.24302,47.4584,0.38055,0.464755,0.732137,1.99264,1.01671
SLBP,18.077,24.3552,0,0,14.9426,20.6765,42.6215,23.4217,14.2805,9.51208,0,11.227
SLC10A3,14.3543,16.2902,9.97033,18.6458,15.5641,49.7303,34.1499,24.684,10.9538,14.6508,12.2862,6.00432
SLC11A1,1.82544,0,0.338007,0.590591,1.0929,26.6111,8.76248,3.70377,0,8.71591,2.57767,0
SLC11A2,13.3151,16.1859,9.0899,15.0757,4.18434,0,18.0461,16.7442,6.45959,8.58898,12.33,7.39756
SLC12A2,10.9107,24.3587,5.984,25.2296,0.878043,3.89782,3.40131,3.37923,1.91189,0,0,2.63159
SLC12A8,3.63823,6.23773,3.68663,6.24974,0.0155934,17.5716,14.513,5.02781,1.1322,0,15.5565,4.59152
SLC13A3;TP53RK,0,0,0,0,0,5.11469,0,0,0,0,0,0
SLC13A5,5.29244,6.35314,3.26099,3.27547,0,4.97297,0,3.98187,0.0155661,0,0.157863,0.0222424
SLC14A1,0.555387,0.509253,12.3712,0,0.119683,0.112611,0.0921076,6.48801,0.0498664,0.140261,0.206147,0.0974817
SLC15A1,0.502138,0.524735,0,1.16082,0,0.0787656,0.012191,0.0883647,0.343042,0.0549486,0.0109364,0.114313
SLC15A2,0,0,0,0,0,0,1.16259,0,0,0,0,0
SLC16A1,5.55912,2.46956,2.73977,1.22323,0,16.233,41.9038,2.52325,0,6.39878,3.3241,1.115
SLC16A10,0.535265,0.460771,0.403641,0.192461,0,0,0,0.0901048,0.0866915,0,0,0
SLC16A12,0.208211,0,0,0.0109101,0.0554642,0,0.0555762,0.0697275,0.0133456,0.0801176,0.123395,0.139842
SLC16A2,5.56926,3.01569,2.18332,2.09651,4.53603,4.43087,1.90117,2.79157,0.269376,1.40225,0.971377,1.24431
SLC16A3,42.5071,103.327,35.9156,105.45,3.34105,120.141,42.6963,53.2463,9.10568,13.4819,0,22.3684
SLC16A4,0,4.29796,0,0,2.87944,0,13.9,0,0,0,0,0
SLC17A5,0,0,0,0,0,10.5851,0,0,0,0,0,0
SLC1A1,1.91061,4.81727,0,5.86199,0.131205,1.68182,5.54099,0,0,0.159503,1.88031,0.231169
SLC1A3,4.28209,5.76943,10.1686,4.96399,0.990517,15.2919,0,0,2.54701,0,0,0
SLC1A4,0,2.97281,0,1.78676,3.50662,5.28725,6.88815,3.53913,0.820777,0.667986,0,2.05781
SLC20A1,11.3429,16.6807,0,16.8808,1.84209,22.2291,26.6009,19.44,11.1505,21.6864,0,0
SLC22A17,0,0,0,0,22.6617,0,0,0,0,0,0,0
SLC22A3,0,10.8126,0,0,0,0,0.756311,0.0184713,0.0121693,0.613864,1.10527,0.474081
SLC24A3,6.39571,1.77757,1.17824,1.43481,16.6973,3.03464,3.00561,1.76869,0.421234,1.01385,2.64969,1.32136
SLC25A1,73.8932,64.2177,31.8119,93.7906,41.5137,77.9094,34.789,35.5244,25.3733,27.0376,13.5979,7.00358
SLC25A13,7.48776,9.40229,7.50716,13.5728,2.18934,8.29117,7.74335,7.56716,6.8205,4.05446,7.82413,0
SLC25A14,0,22.6939,0,0,0,0,0,0,0,0,0,0
SLC25A24,24.5122,29.9384,15.047,24.9018,5.25278,14.0744,15.3153,7.36423,3.03829,4.61821,4.83116,1.04234
SLC25A3,186.642,166.181,78.7682,147.721,129.653,147.364,187.147,110.359,26.1228,41.981,85.5446,27.1652
SLC25A30,0,0,0,0,0,3.67151,0,0,0,0,0,0
SLC25A4,0,0,0,0,0,0,0,0,0,0,1.93515,0
SLC25A44,0,0,0,0,0,0,0,0,0,3.591,0,0
SLC25A46,0,0,0,0,0,0,0,5.18177,0,0,0,0
SLC26A2,6.14485,8.64148,4.88766,4.5433,1.2954,0,3.41688,10.1494,1.70674,0,1.31928,0.982132
SLC26A7,0.0658447,0.0403532,0.0882596,0.0160008,0.352478,0.318518,0.267108,0.29631,0.158475,0,12.9722,0
SLC27A2,1.56199,2.76093,3.00846,0.493472,0,0.247785,4.87253,1.51727,0.144941,1.86051,0.895048,0.122716
SLC27A6,6.19728,11.4856,8.79511,4.13865,0.149543,0,0.0129727,5.08208,2.03523,0.0804323,0,0.169442
SLC28A3,0,2.45041,0.572491,0,0.136357,6.35509,3.28409,0,5.08749,4.58185,0,2.10749
SLC29A1,16.3518,9.16966,5.48026,8.04105,37.8115,23.9711,40.6494,16.458,3.80448,3.87348,4.28177,4.5516
SLC29A3,0,0,0,0,0,0,0,0,0,0,0,4.3358
SLC2A10,5.60798,7.2025,4.79041,6.19561,2.91561,6.75606,2.16405,4.71056,0.947475,1.08722,4.5515,0
SLC2A14;SLC2A3,0,0,0,0,0,0,0,0,0,0,0,60.1401
SLC2A3,5.75092,3.07008,4.07002,1.12259,0,45.7769,15.6845,7.07601,4.51066,0,8.03935,0
SLC2A5,0,0,0,0.351238,0,25.834,0,0,0,0,0,0
SLC30A1,12.433,0,8.64745,0,0,9.5172,10.7385,0,0,0,0,0
SLC30A2,1.58903,0.932931,1.65754,2.26462,0,0.0243058,0,0.20904,0.289643,0.191725,0.135252,0.097213
SLC30A5,0,0,0,0,0,0,0,0,3.25066,0,0,0
SLC30A6,0,0,0,0,0,0,0,4.66018,0,0,0,0
SLC30A7,3.68768,4.0036,3.53189,0,1.2804,0,6.31205,0,3.85664,0,0,0
SLC30A9,22.4949,29.5467,11.794,19.8294,8.27887,16.497,21.9059,0,2.89323,0,0,0
SLC31A1,0,0,0,0,0,0,0,4.00142,0,0,0,0
SLC34A2,211.138,285.086,132.969,0,0.365462,95.5757,1.12041,220.43,297.507,0,0,0
SLC35A1,0,0,0,0,0,0,0,0,5.92311,0,0,0
SLC35A2,20.6022,32.1241,25.2403,26.193,4.6291,20.0653,22.6113,14.4414,7.09319,13.368,5.8243,4.62081
SLC35A4,27.6801,39.4426,17.4392,31.7663,15.3208,20.9224,36.1321,24.5446,17.0146,12.2349,9.75426,7.792
SLC35B1,0,0,0,0,0,0,0,0,0,10.6299,0,0
SLC35B3,12.6228,0,11.276,10.9224,9.53201,10.3059,13.8713,9.71077,0,0,0,1.88557
SLC35B4,1.86812,0,1.80266,0,1.91641,2.0896,4.1904,1.61014,0.673805,0.772718,0,0.787679
SLC35C1,8.58349,13.8573,7.03577,14.5019,2.65112,8.8838,8.45669,8.58498,3.89403,3.30954,4.04396,2.21585
SLC35D2,12.3712,0,0,21.8133,0,8.41928,12.235,20.3765,7.92967,7.65884,4.72109,4.20543
SLC35F1,0.391121,0.0110292,0.0169004,0,2.97936,0.00594949,0.154179,0,0,0.131794,0.182568,0.243912
SLC35F2,16.1733,27.5315,0,33.512,1.55131,19.0199,9.82774,21.9225,8.01715,0,5.93266,2.97785
SLC35F5,0,0,0,6.16436,0,0,14.1925,0,0,0,0,0
SLC35G1,0.781998,0,0.338685,0.565672,0,0.141263,0,0.38277,0.0674635,0.159181,0.234786,0.050646
SLC37A1,8.42559,18.3624,7.79127,14.1741,1.55644,0,4.33754,6.87063,5.47352,6.96965,0,3.06064
SLC37A2,1.38348,1.34936,1.37634,0.889002,0.290975,0,7.53609,2.13082,0.987007,0,0.776158,0
SLC38A1,0,24.6913,0,0,0,0,32.1965,0,0,0,0,0
SLC38A5,2.56935,18.089,6.49824,22.3721,1.91126,39.7654,42.3155,1.11666,0.58135,2.52479,2.52839,6.79986
SLC38A9,0,0,0,0,0,0,0,5.89206,0,0,0,0
SLC39A10,6.80943,14.6456,6.05087,9.4735,1.43626,0,7.94832,6.71145,1.48667,0,0,0
SLC39A11,8.26013,13.6544,10.116,12.0846,1.33569,8.4616,28.5195,16.7256,0,6.17992,3.88478,2.55613
SLC39A14,8.08054,8.58811,4.09016,5.61142,2.59546,22.9471,42.6833,4.97624,2.39859,10.1356,6.30628,1.67747
SLC39A4,14.7289,39.3231,4.19613,48.8054,1.33315,96.5099,2.5314,0,0,0,0,8.51659
SLC39A6,0,0,0,0,0,10.423,44.4283,0,0,0,0,0
SLC39A7,42.822,41.8802,30.0691,38.738,34.5585,76.4113,75.3054,43.4162,24.7303,24.816,23.3248,0
SLC39A8,19.6854,14.4558,15.6686,16.0954,1.27424,10.5468,59.2671,5.54442,3.41049,2.54199,4.54762,6.64568
SLC39A9,10.1578,15.0452,0,9.95821,3.34676,7.85269,0,7.39173,2.17702,3.71092,6.14312,3.56539
SLC40A1,325.679,361.881,115.844,360.895,36.3318,46.9682,15.8243,40.6854,26.1845,4.63836,6.83026,0
SLC41A1,4.62348,4.52841,3.1377,1.60586,5.68702,0,0,0,0.409816,2.46371,0,0.912577
SLC41A2,0,0,0,0,0,2.49853,0,0,0,0,0,0
SLC41A3,25.5111,30.1999,26.7352,27.8731,0,21.977,5.13949,14.0523,8.69002,0,8.9952,3.51869
SLC43A1,1.92033,2.0769,2.76874,0.483582,25.6118,2.77374,0,2.08502,0.311183,0.565007,0.813883,1.10858
SLC43A3,0,0,0,0,0,40.3679,0,0,0,0,0,0
SLC44A3,5.56781,0,0,0,0,0,0,0,0,0.831058,0,0
SLC44A4,66.1827,140.572,77.5663,83.2575,0.285864,53.1596,4.23652,59.2293,7.27166,0.257984,0,0
SLC45A3,6.79971,9.66995,7.47375,6.44337,0.739708,5.76266,1.25806,2.52131,0.245369,0.718662,0.837757,0
SLC46A2,0.753697,0.0702908,0,0.161483,0,2.95277,1.09932,0,0,0,0,0
SLC46A3,3.65328,0,3.04728,0.654945,1.75256,6.15038,7.18832,2.46882,0.545979,0.644506,2.54603,3.57812
SLC47A1,4.96214,5.60198,0,1.44179,2.54702,0.801774,2.29044,0.0925972,0.0484776,0.0801217,0.383405,1.72404
SLC4A11,6.94855,26.1089,0,22.8899,0.421241,15.5878,1.02545,18.1478,13.3296,11.5265,20.4102,0
SLC4A2,31.9148,31.9051,29.5185,90.0117,20.6819,50.2253,25.6784,41.7737,11.1969,21.9911,12.8772,14.4456
SLC4A4,1.69231,4.81932,2.08969,1.78418,0.637654,0.631247,1.38272,0.405296,0.143149,0.226872,0,1.10014
SLC4A7,6.34607,5.10294,6.89142,4.59412,1.05081,3.98686,7.41358,4.94973,3.35399,0,3.93113,3.84012
SLC52A2,10.5536,17.3544,14.5973,24.5155,4.01746,39.127,16.9607,24.5893,0,40.6573,13.4451,6.5363
SLC52A3,5.47426,0,3.58823,10.994,0,0,2.31878,5.08071,0.26129,0,0,0.828501
SLC5A1,0,0,0.866072,0,0,4.07647,0.0380355,1.34987,0.0148702,0,0,0.03204
SLC6A17,0.214719,0.0352284,0.0100198,0,0,0.0602943,1.95765,0.272897,0,0.0342281,0.0146808,0.046961
SLC6A20,3.61105,3.83055,0,1.67953,0.0502968,0.735396,0.0144695,0.0401853,0.0401009,0.0826317,0.069614,0.226997
SLC6A8,4.92028,2.8836,1.69448,1.91769,4.49182,70.1764,3.73438,5.40252,0.560781,8.75146,4.45225,2.79297
SLC7A1,10.7041,12.2777,4.20739,7.31664,0.635517,5.42706,20.9691,6.59659,1.55032,2.60137,0,1.32934
SLC7A2,63.6203,45.2451,68.4445,84.081,2.23529,6.25355,1.3586,1.75299,2.99175,0.553003,0.322993,0.680163
SLC7A5,7.24662,12.2394,1.68779,4.67004,0.479593,39.6214,19.0419,3.15394,2.13652,0,2.65858,4.60058
SLC7A7,0,4.43967,4.72114,0.798636,3.81649,16.5541,38.7196,3.09575,1.22056,2.9836,2.83956,18.6552
SLC9A1,9.43569,15.501,8.5601,14.8925,2.94879,9.95161,6.88049,5.62772,4.51055,3.0583,2.06184,2.48775
SLC9A2,0.12893,0.245553,0.0579712,0.0443887,0,0.835594,0.534295,0.245337,0.109353,0,0,0.0267057
SLC9A3R2,35.5318,45.7721,32.2341,58.8246,18.7486,104.454,8.25865,60.1299,31.0988,14.3021,25.4879,4.97217
SLC9A6,3.46043,4.69162,2.36872,3.25361,3.25044,9.00092,6.84905,3.12511,5.23751,1.76133,0,2.1985
SLC9A7,1.40652,1.7845,0,0,0.092204,2.67795,0,1.54171,0,0.722254,0.735377,0
SLC9A9,1.99634,0.841673,0.419966,0.111474,15.1857,0,4.50182,0.646084,0.279295,0.92134,0.858339,2.29489
SLC9C1,0.0149525,0.0145397,0.773188,0,0,0,0.0100088,0.0447826,0,0.406182,1.9934,1.56787
SLCO1A2,0,0,0,0,0,0,0,0,0,0,1.12784,0
SLCO1B3,0,0,0,0,0,0,0,0,0,0,0,1.44496
SLCO1B3;SLCO1B7,0,0,0,1.0803,0,0,0,0,0,0,0,0
SLCO2B1,10.9916,7.28917,6.02835,1.40658,4.47548,0,31.9005,0,0,4.82824,0,14.3795
SLCO6A1,0,0,0,0,0,0,0,0,0,2.6468,0,0
SLIT3,12.7775,2.39297,1.69691,0.898369,8.17034,1.98961,1.92068,0.95034,0.0399048,1.7623,1.56119,2.51203
SLITRK2,3.73047,0,0,0,0,0,0,0,0,0,0,0.240141
SLITRK3,0.144528,0.00737984,0,0,9.11759,0.0156099,0,0.0486071,0.00809828,0.0691751,0.118701,0.148098
SLITRK4,0.969519,0.609038,0.394435,0,0.137795,6.72907,1.63614,0.141706,0.109906,0.291187,0.82239,0
SLPI,1523.19,1704.33,1361.05,3087.09,30.6835,576.099,2786.35,1676.83,946.354,175.327,273.394,27.4342
SMAD3,0,0,0,0,0,0,0,0,0,3.31364,0,0
SMAD4,0,0,0,0,0,0,0,0,0,0,3.11117,0
SMAD9,1.03247,0.629558,0,0.230077,4.79765,0,0.472781,0.292955,0,0.224125,0,0.309445
SMARCA1,0,0,0,0,0,14.2949,0,9.1333,0,0,0,0
SMARCA2,0,46.3175,0,20.371,0,27.0617,36.9896,9.66806,6.65407,0,15.0934,0
SMARCA5,16.7628,27.217,13.8025,7.12926,11.351,20.976,36.0012,6.00554,4.31487,0,0,8.11352
SMARCAD1,0,0,0,0,0,0,0,0,6.38639,0,0,2.03033
SMARCD2,45.8887,39.169,26.2464,59.4014,23.397,27.3925,36.1593,33.324,16.3303,17.5477,16.8998,4.57314
SMARCE1,31.4242,38.3053,33.7343,34.3063,30.8669,18.53,31.7361,0,15.6978,8.18469,15.8284,6.37256
SMC1A,9.23752,18.8879,5.95472,0,4.7108,5.0149,22.5263,6.99977,0,4.33888,2.94557,4.81919
SMC4,14.0856,0,5.37845,11.8085,9.51614,12.4286,35.2327,24.6177,24.1702,0,30.3111,7.24296
SMCR7,0,0,0,0,0,0,0,0,0,1.25265,0,0
SMG1,5.23977,5.00224,8.04227,7.97685,1.94882,0,8.10006,0,0,4.67748,0,2.88857
SMG7,0,15.3677,0,16.2137,3.19947,0,9.71372,0,0,0,0,2.89993
SMG8,5.07382,6.09182,2.56197,4.42872,2.42574,4.03433,6.8525,3.25875,0,1.6977,1.33892,0
SMIM10,9.17818,2.43714,2.84723,1.22286,21.9281,7.37723,7.1837,3.08434,1.65382,1.57505,2.14885,4.63501
